Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
3.08,2.89,3.92,3.11,3.35,4.14,1.15,4.4,1.51,4.61,5.85,4.19,5.14
3.1,2.92,3.94,3.05,3.42,4.16,1.15,4.45,1.52,4.64,6.18,4.19,5.2
3.11,2.92,3.94,3.1,3.4,4.11,1.13,4.47,1.52,4.66,6.18,4.14,5.18
3.13,2.95,3.9,3.05,3.38,4.16,1.13,4.45,1.52,4.61,6.18,4.1,5.05
3.08,2.92,3.99,3.1,3.38,4.1,1.14,4.45,1.54,4.61,6.18,4.11,5.14
3.1,2.94,3.94,3.1,3.35,4.11,1.14,4.43,1.54,4.59,6.14,4.1,5.1
3.13,2.92,3.96,3.06,3.4,4.1,1.1,4.45,1.55,4.61,6.22,4.1,5.1
3.13,2.85,3.96,2.99,3.36,4.11,1.11,4.47,1.54,4.56,6.28,4.11,5.07
3.11,2.95,3.96,3.05,3.35,4.1,1.1,4.45,1.54,4.5,6.18,4.1,5.07
3.17,2.91,3.94,3.05,3.33,4.11,1.11,4.47,1.54,4.5,6.14,4.07,5.1
3.11,2.91,3.92,3.04,3.36,4.11,1.1,4.43,1.52,4.43,6.18,4.05,5.24
2.92,2.85,3.88,3.06,3.38,4.19,1.13,4.47,1.54,4.5,5.97,4.16,5.24
2.64,2.72,3.96,3.06,3.4,4.21,1.11,4.56,1.46,4.59,0.0,4.26,5.2
2.88,2.85,3.92,3.11,3.35,4.21,1.13,4.61,1.52,4.56,0.0,4.28,5.18
2.84,2.83,4.03,3.08,3.36,4.16,1.14,4.59,1.5,4.56,0.0,4.28,5.14
2.96,2.89,3.99,3.11,3.26,4.1,1.11,4.59,1.56,4.56,0.0,4.3,5.26
