Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
2.6,2.5,3.72,3.36,3.3,4.75,0.91,4.26,2.55,6.45,4.78,6.22,6.14
2.64,2.53,3.74,3.35,3.3,4.72,0.91,4.26,2.54,6.5,4.78,6.22,6.22
2.64,2.53,3.76,3.38,3.36,4.78,0.9,4.26,2.55,6.45,4.78,6.28,6.22
2.66,2.54,3.74,3.35,3.3,4.72,0.91,4.26,2.54,6.36,4.69,6.18,6.18
2.67,2.55,3.7,3.41,3.26,4.75,0.91,4.26,2.54,6.4,4.72,6.28,6.22
2.66,2.55,3.74,3.38,3.31,4.78,0.89,4.26,2.55,6.36,4.75,6.22,6.18
2.64,2.53,3.74,3.4,3.31,4.75,0.91,4.26,2.54,6.36,4.72,6.28,6.22
2.66,2.53,3.74,3.36,3.3,4.75,0.91,4.24,2.56,6.36,4.75,6.31,6.22
2.7,2.55,3.74,3.36,3.28,4.75,0.9,4.26,2.55,6.36,4.75,6.18,6.14
2.67,2.55,3.72,3.33,3.31,4.78,0.9,4.28,2.53,6.4,4.72,6.18,6.18
2.69,2.54,3.74,3.35,3.3,4.75,0.91,4.26,2.53,6.45,4.78,6.22,6.1
